Año_Transfer,Periodo_de_corte,Nit_Transfer,Name_Entidad,Codigo_Departamento,Departamento,Codigo_del_Impuesto,Concepto,Tipo_Sorteo,ValorTransferido,Mes
2021,9,890801007,Lotería de Manizales,44,La Guajira,1,Impuesto a foráneas,Ordinario,479850,Septiembre
2021,9,891500650,Lotería del Cauca,15,Boyacá,1,Impuesto a foráneas,Ordinario,697950,Septiembre
2021,9,890801007,Lotería de Manizales,23,Córdoba,1,Impuesto a foráneas,Ordinario,209400,Septiembre
2021,9,890000474,Lotería del Quindio,63,Quindio,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,207747000,Septiembre
2021,9,860026634,Sorteo Extra de Colombia,54,Norte De Santander,9,Premios No Reclamados,ExtraOrdinario,3967400,Septiembre
2021,9,891801039,Lotería de Boyacá,70,Sucre,1,Impuesto a foráneas,Ordinario,5055750,Septiembre
2021,9,800244699,Lotería del Huila,86,Putumayo,1,Impuesto a foráneas,Ordinario,535050,Septiembre
2021,9,800123949,Lotería del Meta,68,Santander,1,Impuesto a foráneas,Ordinario,702000,Septiembre
2021,9,800123949,Lotería del Meta,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,16523625,Septiembre
2021,9,890000474,Lotería del Quindio,27,Chocó,1,Impuesto a foráneas,Ordinario,1001475,Septiembre
2021,9,899999025,Lotería de la Cruz Roja,17,Caldas,1,Impuesto a foráneas,Ordinario,7156500,Septiembre
2021,9,890201725,Lotería Santander,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,5904000,Septiembre
2021,9,890980058,Lotería de Medellín,85,Casanare,1,Impuesto a foráneas,Ordinario,1137450,Septiembre
2021,9,860026634,Sorteo Extra de Colombia,54,Norte De Santander,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,33764987,Septiembre
2021,9,800240153,Lotería del Risaralda,68,Santander,1,Impuesto a foráneas,Ordinario,114075,Septiembre
2021,9,809008775,Lotería del Tolima,91,Amazonas,1,Impuesto a foráneas,Ordinario,49950,Septiembre
2021,9,890201725,Lotería Santander,18,Caquetá,1,Impuesto a foráneas,Ordinario,160125,Septiembre
2021,9,890980058,Lotería de Medellín,47,Magdalena,1,Impuesto a foráneas,Ordinario,4432500,Septiembre
2021,9,899999025,Lotería de la Cruz Roja,41,Huila,1,Impuesto a foráneas,Ordinario,2787000,Septiembre
2021,9,860026634,Sorteo Extra de Colombia,13,Bolívar,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,33764987,Septiembre
2021,9,891500650,Lotería del Cauca,73,Tolima,1,Impuesto a foráneas,Ordinario,2180700,Septiembre
2021,9,890980058,Lotería de Medellín,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,36749000,Septiembre
2021,9,890000474,Lotería del Quindio,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,10444000,Septiembre
2021,9,860026634,Sorteo Extra de Colombia,63,Quindio,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,33764987,Septiembre
2021,9,890980058,Lotería de Medellín,66,Risaralda,1,Impuesto a foráneas,Ordinario,9637275,Septiembre
2021,9,809008775,Lotería del Tolima,94,Guainía,1,Impuesto a foráneas,Ordinario,35550,Septiembre
2021,9,800244699,Lotería del Huila,52,Nariño,1,Impuesto a foráneas,Ordinario,1477800,Septiembre
2021,9,890801007,Lotería de Manizales,20,Cesar,1,Impuesto a foráneas,Ordinario,306750,Septiembre
2021,9,890399027,Lotería del Valle,68,Santander,1,Impuesto a foráneas,Ordinario,1869900,Septiembre
2021,9,890201725,Lotería Santander,73,Tolima,1,Impuesto a foráneas,Ordinario,1729125,Septiembre
2021,9,890201725,Lotería Santander,81,Arauca,1,Impuesto a foráneas,Ordinario,995625,Septiembre
2021,9,890399027,Lotería del Valle,95,Guaviare,1,Impuesto a foráneas,Ordinario,151800,Septiembre
2021,9,899999270,Lotería de Bogotá,47,Magdalena,1,Impuesto a foráneas,Ordinario,4693125,Septiembre
2021,9,800240153,Lotería del Risaralda,91,Amazonas,1,Impuesto a foráneas,Ordinario,53100,Septiembre
2021,9,890980058,Lotería de Medellín,18,Caquetá,1,Impuesto a foráneas,Ordinario,1131075,Septiembre
2021,9,890399027,Lotería del Valle,52,Nariño,1,Impuesto a foráneas,Ordinario,8247000,Septiembre
2021,9,891801039,Lotería de Boyacá,66,Risaralda,1,Impuesto a foráneas,Ordinario,15079875,Septiembre
2021,9,800123949,Lotería del Meta,99,Vichada,1,Impuesto a foráneas,Ordinario,132300,Septiembre
2021,9,890000474,Lotería del Quindio,66,Risaralda,1,Impuesto a foráneas,Ordinario,8588025,Septiembre
2021,9,890801007,Lotería de Manizales,41,Huila,1,Impuesto a foráneas,Ordinario,3261000,Septiembre
2021,9,800244699,Lotería del Huila,13,Bolívar,1,Impuesto a foráneas,Ordinario,2146950,Septiembre
2021,9,860037234,Lotería de Cundinamarca,50,Meta,1,Impuesto a foráneas,Ordinario,7446000,Septiembre
2021,9,800240153,Lotería del Risaralda,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,24486000,Septiembre
2021,9,890399027,Lotería del Valle,66,Risaralda,1,Impuesto a foráneas,Ordinario,6333600,Septiembre
2021,10,890980058,Lotería de Medellín,52,Nariño,1,Impuesto a foráneas,Ordinario,7597500,Octubre
2021,10,899999270,Lotería de Bogotá,86,Putumayo,1,Impuesto a foráneas,Ordinario,647625,Octubre
2021,10,860026634,Sorteo Extra de Colombia,66,Risaralda,3,Impuesto a ganadores,ExtraOrdinario,24118636,Octubre
2021,10,860026634,Sorteo Extra de Colombia,73,Tolima,3,Impuesto a ganadores,ExtraOrdinario,12059318,Octubre
2021,10,809008775,Lotería del Tolima,95,Guaviare,1,Impuesto a foráneas,Ordinario,166500,Octubre
2021,10,890399027,Lotería del Valle,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,13316931,Octubre
2021,10,890980058,Lotería de Medellín,91,Amazonas,1,Impuesto a foráneas,Ordinario,292350,Octubre
2021,10,891500650,Lotería del Cauca,19,Cauca,3,Impuesto a ganadores,ExtraOrdinario,526386,Octubre
2021,10,890399027,Lotería del Valle,18,Caquetá,1,Impuesto a foráneas,Ordinario,810900,Octubre
2021,10,860037234,Lotería de Cundinamarca,73,Tolima,1,Impuesto a foráneas,Ordinario,4017375,Octubre
2021,10,899999025,Lotería de la Cruz Roja,52,Nariño,1,Impuesto a foráneas,Ordinario,4991437,Octubre
2021,10,809008775,Lotería del Tolima,18,Caquetá,1,Impuesto a foráneas,Ordinario,437400,Octubre
2021,10,890201725,Lotería Santander,68,Santander,9,Premios No Reclamados,Ordinario,44871394,Octubre
2021,10,860037234,Lotería de Cundinamarca,88,San Andrés,1,Impuesto a foráneas,Ordinario,1232251,Octubre
2021,10,800244699,Lotería del Huila,8,Atlántico,1,Impuesto a foráneas,Ordinario,3517200,Octubre
2021,10,890980058,Lotería de Medellín,81,Arauca,1,Impuesto a foráneas,Ordinario,530700,Octubre
2021,10,890000474,Lotería del Quindio,88,San Andrés,1,Impuesto a foráneas,Ordinario,162675,Octubre
2021,10,890000474,Lotería del Quindio,85,Casanare,1,Impuesto a foráneas,Ordinario,527625,Octubre
2021,10,890801007,Lotería de Manizales,18,Caquetá,1,Impuesto a foráneas,Ordinario,423750,Octubre
2021,10,891801039,Lotería de Boyacá,17,Caldas,1,Impuesto a foráneas,Ordinario,36493125,Octubre
2021,10,800123949,Lotería del Meta,8,Atlántico,1,Impuesto a foráneas,Ordinario,3192975,Octubre
2021,10,800244699,Lotería del Huila,19,Cauca,1,Impuesto a foráneas,Ordinario,2222550,Octubre
2021,10,890980058,Lotería de Medellín,86,Putumayo,1,Impuesto a foráneas,Ordinario,879450,Octubre
2021,10,800244699,Lotería del Huila,23,Córdoba,1,Impuesto a foráneas,Ordinario,1158300,Octubre
2021,10,860026634,Sorteo Extra de Colombia,52,Nariño,9,Premios No Reclamados,ExtraOrdinario,5621500,Octubre
2021,10,890801007,Lotería de Manizales,73,Tolima,1,Impuesto a foráneas,Ordinario,6142800,Octubre
2021,10,891500650,Lotería del Cauca,19,Cauca,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,476673120,Octubre
2021,10,890980058,Lotería de Medellín,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,39862000,Octubre
2021,10,891500650,Lotería del Cauca,8,Atlántico,1,Impuesto a foráneas,Ordinario,9666450,Octubre
2021,10,800123949,Lotería del Meta,91,Amazonas,1,Impuesto a foráneas,Ordinario,60300,Octubre
2021,10,860026634,Sorteo Extra de Colombia,85,Casanare,1,Impuesto a foráneas,ExtraOrdinario,746850,Octubre
2021,10,800123949,Lotería del Meta,27,Chocó,1,Impuesto a foráneas,Ordinario,308025,Octubre
2021,10,800240153,Lotería del Risaralda,15,Boyacá,1,Impuesto a foráneas,Ordinario,456525,Octubre
2021,10,890000474,Lotería del Quindio,66,Risaralda,1,Impuesto a foráneas,Ordinario,6669900,Octubre
2021,10,860026634,Sorteo Extra de Colombia,23,Córdoba,9,Premios No Reclamados,ExtraOrdinario,5621500,Octubre
2021,10,890201725,Lotería Santander,5,Antioquia,1,Impuesto a foráneas,Ordinario,3694875,Octubre
2021,10,890000474,Lotería del Quindio,50,Meta,1,Impuesto a foráneas,Ordinario,548550,Octubre
2021,10,809008775,Lotería del Tolima,81,Arauca,1,Impuesto a foráneas,Ordinario,299250,Octubre
2021,10,899999270,Lotería de Bogotá,13,Bolívar,1,Impuesto a foráneas,Ordinario,9601125,Octubre
2021,10,800240153,Lotería del Risaralda,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,31091000,Octubre
2021,10,890980058,Lotería de Medellín,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3012450,Octubre
2021,10,899999025,Lotería de la Cruz Roja,81,Arauca,1,Impuesto a foráneas,Ordinario,750375,Octubre
2021,10,890201725,Lotería Santander,8,Atlántico,1,Impuesto a foráneas,Ordinario,18474000,Octubre
2021,10,890801007,Lotería de Manizales,66,Risaralda,1,Impuesto a foráneas,Ordinario,9948750,Octubre
2021,10,860037234,Lotería de Cundinamarca,20,Cesar,1,Impuesto a foráneas,Ordinario,5410125,Octubre
2021,10,860026634,Sorteo Extra de Colombia,8,Atlántico,3,Impuesto a ganadores,ExtraOrdinario,12059318,Octubre
2021,10,809008775,Lotería del Tolima,13,Bolívar,1,Impuesto a foráneas,Ordinario,1767150,Octubre
2021,10,890980058,Lotería de Medellín,70,Sucre,1,Impuesto a foráneas,Ordinario,38276250,Octubre
2021,10,899999025,Lotería de la Cruz Roja,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,164331551,Octubre
2021,10,800240153,Lotería del Risaralda,81,Arauca,1,Impuesto a foráneas,Ordinario,312300,Octubre
2021,10,899999025,Lotería de la Cruz Roja,15,Boyacá,1,Impuesto a foráneas,Ordinario,5524312,Octubre
2021,10,860026634,Sorteo Extra de Colombia,86,Putumayo,1,Impuesto a foráneas,ExtraOrdinario,1147575,Octubre
2021,10,800244699,Lotería del Huila,95,Guaviare,1,Impuesto a foráneas,Ordinario,99000,Octubre
2021,10,800244699,Lotería del Huila,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,5161000,Octubre
2021,10,890980058,Lotería de Medellín,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,21145000,Octubre
2021,10,890201725,Lotería Santander,70,Sucre,1,Impuesto a foráneas,Ordinario,300750,Octubre
2021,10,891500650,Lotería del Cauca,70,Sucre,1,Impuesto a foráneas,Ordinario,843975,Octubre
2021,10,891500650,Lotería del Cauca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,153131850,Octubre
2021,10,890801007,Lotería de Manizales,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,8854000,Octubre
2021,10,890399027,Lotería del Valle,76,Valle Del Cauca,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,502641120,Octubre
2021,10,891801039,Lotería de Boyacá,15,Boyacá,3,Impuesto a ganadores,Ordinario,350011661,Octubre
2021,10,800123949,Lotería del Meta,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,26137050,Octubre
2021,10,800244699,Lotería del Huila,68,Santander,1,Impuesto a foráneas,Ordinario,358425,Octubre
2021,10,800240153,Lotería del Risaralda,8,Atlántico,1,Impuesto a foráneas,Ordinario,3589000,Octubre
2021,10,809008775,Lotería del Tolima,52,Nariño,1,Impuesto a foráneas,Ordinario,1687500,Octubre
2021,10,860037234,Lotería de Cundinamarca,68,Santander,1,Impuesto a foráneas,Ordinario,10408125,Octubre
2021,10,899999025,Lotería de la Cruz Roja,63,Quindio,1,Impuesto a foráneas,Ordinario,3545812,Octubre
2021,10,809008775,Lotería del Tolima,85,Casanare,1,Impuesto a foráneas,Ordinario,337725,Octubre
2021,10,800244699,Lotería del Huila,41,Huila,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,136980000,Octubre
2021,10,899999270,Lotería de Bogotá,19,Cauca,1,Impuesto a foráneas,Ordinario,2915625,Octubre
2021,10,809008775,Lotería del Tolima,99,Vichada,1,Impuesto a foráneas,Ordinario,85050,Octubre
2021,10,800123949,Lotería del Meta,41,Huila,1,Impuesto a foráneas,Ordinario,851400,Octubre
2021,10,860026634,Sorteo Extra de Colombia,41,Huila,1,Impuesto a foráneas,ExtraOrdinario,2920125,Octubre
2021,10,890980058,Lotería de Medellín,19,Cauca,1,Impuesto a foráneas,Ordinario,6409650,Octubre
2021,10,800123949,Lotería del Meta,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,13864575,Octubre
2021,10,899999270,Lotería de Bogotá,11,Bogotá D.C.,9,Premios No Reclamados,Ordinario,119916600,Octubre
2021,10,890980058,Lotería de Medellín,23,Córdoba,1,Impuesto a foráneas,Ordinario,39262500,Octubre
2021,10,890801007,Lotería de Manizales,27,Chocó,1,Impuesto a foráneas,Ordinario,650850,Octubre
2021,10,800244699,Lotería del Huila,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,30150,Octubre
2021,10,809008775,Lotería del Tolima,94,Guainía,1,Impuesto a foráneas,Ordinario,30600,Octubre
2021,10,890801007,Lotería de Manizales,68,Santander,1,Impuesto a foráneas,Ordinario,12257850,Octubre
2021,10,860037234,Lotería de Cundinamarca,11,Bogotá D.C.,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,375491400,Octubre
2021,10,809008775,Lotería del Tolima,13,Bolívar,1,Impuesto a foráneas,Ordinario,3007800,Octubre
2021,10,891801039,Lotería de Boyacá,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,82107000,Octubre
2021,10,800240153,Lotería del Risaralda,47,Magdalena,1,Impuesto a foráneas,Ordinario,356625,Octubre
2021,10,890201725,Lotería Santander,95,Guaviare,1,Impuesto a foráneas,Ordinario,181500,Octubre
2021,10,899999025,Lotería de la Cruz Roja,19,Cauca,1,Impuesto a foráneas,Ordinario,4101562,Octubre
2021,10,860026634,Sorteo Extra de Colombia,66,Risaralda,9,Premios No Reclamados,ExtraOrdinario,11243000,Octubre
2021,10,890399027,Lotería del Valle,86,Putumayo,1,Impuesto a foráneas,Ordinario,665100,Octubre
2021,10,800123949,Lotería del Meta,15,Boyacá,1,Impuesto a foráneas,Ordinario,3374325,Octubre
2021,10,890980058,Lotería de Medellín,95,Guaviare,1,Impuesto a foráneas,Ordinario,275100,Octubre
2021,10,860026634,Sorteo Extra de Colombia,13,Bolívar,3,Impuesto a ganadores,ExtraOrdinario,12059318,Octubre
2021,10,891801039,Lotería de Boyacá,27,Chocó,1,Impuesto a foráneas,Ordinario,11113875,Octubre
2021,10,809008775,Lotería del Tolima,63,Quindio,1,Impuesto a foráneas,Ordinario,4754925,Octubre
2021,10,891801039,Lotería de Boyacá,95,Guaviare,1,Impuesto a foráneas,Ordinario,1066500,Octubre
2021,10,899999270,Lotería de Bogotá,91,Amazonas,1,Impuesto a foráneas,Ordinario,291375,Octubre
2021,10,890201725,Lotería Santander,86,Putumayo,1,Impuesto a foráneas,Ordinario,556125,Octubre
2021,10,809008775,Lotería del Tolima,86,Putumayo,1,Impuesto a foráneas,Ordinario,557325,Octubre
2021,10,890201725,Lotería Santander,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,18323625,Octubre
2021,10,809008775,Lotería del Tolima,44,La Guajira,1,Impuesto a foráneas,Ordinario,958500,Octubre
2021,10,809008775,Lotería del Tolima,17,Caldas,1,Impuesto a foráneas,Ordinario,4106025,Octubre
2021,10,800244699,Lotería del Huila,50,Meta,1,Impuesto a foráneas,Ordinario,623025,Octubre
2021,10,800244699,Lotería del Huila,85,Casanare,1,Impuesto a foráneas,Ordinario,333900,Octubre
2021,10,891801039,Lotería de Boyacá,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,10360875,Octubre
2021,10,890980058,Lotería de Medellín,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,73764000,Octubre
2021,10,890201725,Lotería Santander,52,Nariño,1,Impuesto a foráneas,Ordinario,1892625,Octubre
2021,10,891500650,Lotería del Cauca,15,Boyacá,1,Impuesto a foráneas,Ordinario,931500,Octubre
2021,10,860026634,Sorteo Extra de Colombia,54,Norte De Santander,3,Impuesto a ganadores,ExtraOrdinario,12059318,Octubre
2021,10,800244699,Lotería del Huila,18,Caquetá,1,Impuesto a foráneas,Ordinario,1390275,Octubre
2021,10,860026634,Sorteo Extra de Colombia,19,Cauca,1,Impuesto a foráneas,ExtraOrdinario,3555825,Octubre
2021,10,800244699,Lotería del Huila,17,Caldas,1,Impuesto a foráneas,Ordinario,1414800,Octubre
2021,10,890000474,Lotería del Quindio,70,Sucre,1,Impuesto a foráneas,Ordinario,290925,Octubre
2021,10,891500650,Lotería del Cauca,91,Amazonas,1,Impuesto a foráneas,Ordinario,90675,Octubre
2021,10,890000474,Lotería del Quindio,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,4359000,Octubre
2021,10,899999025,Lotería de la Cruz Roja,8,Atlántico,1,Impuesto a foráneas,Ordinario,16152000,Octubre
2021,10,890801007,Lotería de Manizales,88,San Andrés,1,Impuesto a foráneas,Ordinario,183600,Octubre
2021,10,890801007,Lotería de Manizales,13,Bolívar,1,Impuesto a foráneas,Ordinario,2097150,Octubre
2021,10,891801039,Lotería de Boyacá,91,Amazonas,1,Impuesto a foráneas,Ordinario,345000,Octubre
2021,10,891500650,Lotería del Cauca,81,Arauca,1,Impuesto a foráneas,Ordinario,465300,Octubre
2021,10,890801007,Lotería de Manizales,95,Guaviare,1,Impuesto a foráneas,Ordinario,90000,Octubre
2021,10,800123949,Lotería del Meta,66,Risaralda,1,Impuesto a foráneas,Ordinario,190575,Octubre
2021,10,899999270,Lotería de Bogotá,66,Risaralda,1,Impuesto a foráneas,Ordinario,3889125,Octubre
2021,10,860037234,Lotería de Cundinamarca,97,Vaupés,1,Impuesto a foráneas,Ordinario,2250,Octubre
2021,10,891500650,Lotería del Cauca,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,6712000,Octubre
2021,10,800244699,Lotería del Huila,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,9729000,Octubre
2021,10,890201725,Lotería Santander,13,Bolívar,1,Impuesto a foráneas,Ordinario,2622000,Octubre
2021,10,860026634,Sorteo Extra de Colombia,91,Amazonas,1,Impuesto a foráneas,ExtraOrdinario,129675,Octubre
2021,10,809008775,Lotería del Tolima,97,Vaupés,1,Impuesto a foráneas,Ordinario,35325,Octubre
2021,10,800244699,Lotería del Huila,52,Nariño,1,Impuesto a foráneas,Ordinario,1386900,Octubre
2021,10,860026634,Sorteo Extra de Colombia,63,Quindio,9,Premios No Reclamados,ExtraOrdinario,5621500,Octubre
2021,10,800123949,Lotería del Meta,70,Sucre,1,Impuesto a foráneas,Ordinario,127125,Octubre
2021,10,890201725,Lotería Santander,91,Amazonas,1,Impuesto a foráneas,Ordinario,73875,Octubre
2021,10,890000474,Lotería del Quindio,41,Huila,1,Impuesto a foráneas,Ordinario,1469025,Octubre
2021,10,860037234,Lotería de Cundinamarca,44,La Guajira,1,Impuesto a foráneas,Ordinario,3111750,Octubre
2021,10,890980058,Lotería de Medellín,63,Quindio,1,Impuesto a foráneas,Ordinario,9825450,Octubre
2021,10,809008775,Lotería del Tolima,73,Tolima,3,Impuesto a ganadores,Ordinario,62261364,Octubre
2021,10,860026634,Sorteo Extra de Colombia,52,Nariño,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,35378027,Octubre
2021,10,890399027,Lotería del Valle,52,Nariño,1,Impuesto a foráneas,Ordinario,6418200,Octubre
2021,10,800123949,Lotería del Meta,20,Cesar,1,Impuesto a foráneas,Ordinario,398700,Octubre
2021,10,899999025,Lotería de la Cruz Roja,85,Casanare,1,Impuesto a foráneas,Ordinario,1439437,Octubre
2021,10,800123949,Lotería del Meta,81,Arauca,1,Impuesto a foráneas,Ordinario,461925,Octubre
2021,10,899999270,Lotería de Bogotá,68,Santander,1,Impuesto a foráneas,Ordinario,16167750,Octubre
2021,10,890980058,Lotería de Medellín,99,Vichada,1,Impuesto a foráneas,Ordinario,103200,Octubre
2021,10,809008775,Lotería del Tolima,88,San Andrés,1,Impuesto a foráneas,Ordinario,233100,Octubre
2021,10,800240153,Lotería del Risaralda,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,13275,Octubre
2021,10,890980058,Lotería de Medellín,13,Bolívar,1,Impuesto a foráneas,Ordinario,22217850,Octubre
2021,10,899999270,Lotería de Bogotá,70,Sucre,1,Impuesto a foráneas,Ordinario,7972875,Octubre
2021,10,890801007,Lotería de Manizales,19,Cauca,1,Impuesto a foráneas,Ordinario,1641450,Octubre
2021,10,890399027,Lotería del Valle,76,Valle Del Cauca,3,Impuesto a ganadores,Ordinario,178821950,Octubre
2021,10,800123949,Lotería del Meta,52,Nariño,1,Impuesto a foráneas,Ordinario,1542375,Octubre
2021,10,890000474,Lotería del Quindio,63,Quindio,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,162836280,Octubre
2021,10,890000474,Lotería del Quindio,19,Cauca,1,Impuesto a foráneas,Ordinario,1964475,Octubre
2021,10,800240153,Lotería del Risaralda,66,Risaralda,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,253312920,Octubre
2021,10,800240153,Lotería del Risaralda,97,Vaupés,1,Impuesto a foráneas,Ordinario,45225,Octubre
2021,10,809008775,Lotería del Tolima,17,Caldas,1,Impuesto a foráneas,Ordinario,1799100,Octubre
2021,10,860037234,Lotería de Cundinamarca,18,Caquetá,1,Impuesto a foráneas,Ordinario,646500,Octubre
2021,10,860026634,Sorteo Extra de Colombia,63,Quindio,3,Impuesto a ganadores,ExtraOrdinario,12059318,Octubre
2021,10,890801007,Lotería de Manizales,23,Córdoba,1,Impuesto a foráneas,Ordinario,273450,Octubre
2021,10,860026634,Sorteo Extra de Colombia,94,Guainía,1,Impuesto a foráneas,ExtraOrdinario,75075,Octubre
2021,10,890399027,Lotería del Valle,47,Magdalena,1,Impuesto a foráneas,Ordinario,1392600,Octubre
2021,10,901336159,Sorteo Extraordinario - Asociado,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,29187,Octubre
2021,10,860037234,Lotería de Cundinamarca,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3948750,Octubre
2021,10,860037234,Lotería de Cundinamarca,50,Meta,1,Impuesto a foráneas,Ordinario,7330875,Octubre
2021,10,809008775,Lotería del Tolima,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,8551000,Octubre
2021,10,890801007,Lotería de Manizales,63,Quindio,1,Impuesto a foráneas,Ordinario,3469050,Octubre
2021,10,891500650,Lotería del Cauca,44,La Guajira,1,Impuesto a foráneas,Ordinario,879075,Octubre
2021,10,860026634,Sorteo Extra de Colombia,8,Atlántico,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,35378027,Octubre
2021,10,800244699,Lotería del Huila,81,Arauca,1,Impuesto a foráneas,Ordinario,273600,Octubre
2021,10,890980058,Lotería de Medellín,41,Huila,1,Impuesto a foráneas,Ordinario,7336350,Octubre
2021,10,809008775,Lotería del Tolima,63,Quindio,1,Impuesto a foráneas,Ordinario,1710900,Octubre
2021,10,890801007,Lotería de Manizales,91,Amazonas,1,Impuesto a foráneas,Ordinario,80400,Octubre
2021,10,891500650,Lotería del Cauca,19,Cauca,3,Impuesto a ganadores,Ordinario,121973207,Octubre
2021,10,890399027,Lotería del Valle,73,Tolima,1,Impuesto a foráneas,Ordinario,2904300,Octubre
2021,10,860037234,Lotería de Cundinamarca,11,Bogotá D.C.,9,Premios No Reclamados,Ordinario,82686172,Octubre
2021,10,800123949,Lotería del Meta,63,Quindio,1,Impuesto a foráneas,Ordinario,448200,Octubre
2021,10,890980058,Lotería de Medellín,88,San Andrés,1,Impuesto a foráneas,Ordinario,3401400,Octubre
2021,10,890399027,Lotería del Valle,91,Amazonas,1,Impuesto a foráneas,Ordinario,106500,Octubre
2021,10,899999270,Lotería de Bogotá,27,Chocó,1,Impuesto a foráneas,Ordinario,1859625,Octubre
2021,10,899999270,Lotería de Bogotá,8,Atlántico,1,Impuesto a foráneas,Ordinario,16510500,Octubre
2021,10,890000474,Lotería del Quindio,23,Córdoba,1,Impuesto a foráneas,Ordinario,1082025,Octubre
2021,10,890201725,Lotería Santander,88,San Andrés,1,Impuesto a foráneas,Ordinario,319125,Octubre
2021,10,890399027,Lotería del Valle,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,7993569,Octubre
2021,10,890000474,Lotería del Quindio,99,Vichada,1,Impuesto a foráneas,Ordinario,7650,Octubre
2021,10,899999270,Lotería de Bogotá,81,Arauca,1,Impuesto a foráneas,Ordinario,745125,Octubre
2021,10,890399027,Lotería del Valle,19,Cauca,1,Impuesto a foráneas,Ordinario,18174900,Octubre
2021,10,899999025,Lotería de la Cruz Roja,91,Amazonas,1,Impuesto a foráneas,Ordinario,82500,Octubre
2021,10,860026634,Sorteo Extra de Colombia,13,Bolívar,9,Premios No Reclamados,ExtraOrdinario,5621500,Octubre
2021,10,800240153,Lotería del Risaralda,95,Guaviare,1,Impuesto a foráneas,Ordinario,162450,Octubre
2021,10,800240153,Lotería del Risaralda,66,Risaralda,3,Impuesto a ganadores,Ordinario,69255546,Octubre
2021,10,891500650,Lotería del Cauca,18,Caquetá,1,Impuesto a foráneas,Ordinario,1406700,Octubre
2021,10,809008775,Lotería del Tolima,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,12916800,Octubre
2021,10,800244699,Lotería del Huila,13,Bolívar,1,Impuesto a foráneas,Ordinario,2081025,Octubre
2021,10,890399027,Lotería del Valle,99,Vichada,1,Impuesto a foráneas,Ordinario,1500,Octubre
2021,10,800240153,Lotería del Risaralda,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,1398000,Octubre
2021,10,899999025,Lotería de la Cruz Roja,44,La Guajira,1,Impuesto a foráneas,Ordinario,4118250,Octubre
2021,10,800240153,Lotería del Risaralda,88,San Andrés,1,Impuesto a foráneas,Ordinario,153675,Octubre
2021,10,860037234,Lotería de Cundinamarca,85,Casanare,1,Impuesto a foráneas,Ordinario,1448250,Octubre
2021,10,891801039,Lotería de Boyacá,20,Cesar,1,Impuesto a foráneas,Ordinario,12504000,Octubre
2021,10,890399027,Lotería del Valle,13,Bolívar,1,Impuesto a foráneas,Ordinario,6162000,Octubre
2021,10,890399027,Lotería del Valle,50,Meta,1,Impuesto a foráneas,Ordinario,173100,Octubre
2021,10,890801007,Lotería de Manizales,99,Vichada,1,Impuesto a foráneas,Ordinario,1500,Octubre
2021,10,890801007,Lotería de Manizales,52,Nariño,1,Impuesto a foráneas,Ordinario,1568400,Octubre
2021,10,800244699,Lotería del Huila,5,Antioquia,1,Impuesto a foráneas,Ordinario,5402475,Octubre
